	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
1601	yeast_gpl2529	3.3375558252748707	0.041421196184716645	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 4}	yeast_gpl2529_23	-0.2317109275957262
1602	yeast_gpl2529	3.3802322094672745	0.051647828862480025	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_24	-0.032215032179973756
1603	yeast_gpl2529	3.521801615840393	0.04561167444091195	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_25	-0.08491665540213394
1604	yeast_gpl2529	4.08296392201063	0.04855071990375476	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_26	-0.11078653629928875
1605	yeast_gpl2529	4.112541345234512	0.04201825460032028	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_27	-0.1477626363153926
1606	yeast_gpl2529	3.7055050240474823	0.04287943008248608	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_28	-0.16504482055127132
1607	yeast_gpl2529	3.6126878803782474	0.04585747311416698	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 5}	yeast_gpl2529_29	-0.19023880650203037
1608	yeast_gpl2529	3.3764819766268084	0.03444865569553001	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_30	-0.21854839478248217
1609	yeast_gpl2529	3.137782914323263	0.04284433335239193	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_31	-0.21848358084677544
1610	yeast_gpl2529	3.351728534355362	0.04831356830379243	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_32	-0.0364280940803667
1611	yeast_gpl2529	3.614250109427684	0.04561167444091195	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_33	-0.08403244614205152
1612	yeast_gpl2529	3.9408283179934087	0.051938258570568094	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_34	-0.0996633470684795
1613	yeast_gpl2529	4.092515878668896	0.040306361630254105	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 6}	yeast_gpl2529_35	-0.1345064880161593
1614	yeast_dream5	5.42501933026612	0.02757450366869203	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_0	-0.09522601570885356
1615	yeast_dream5	5.972864641401928	0.025412558953719667	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_1	-0.14322433754094194
1616	yeast_dream5	6.9863580407350305	0.024014118052493757	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_2	-0.19243263923078405
1617	yeast_dream5	7.105656987556077	0.025622635116084657	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_3	-0.2500467019053854
1618	yeast_dream5	6.7187817276444175	0.027845496160458665	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_4	-0.2916254653964198
1619	yeast_dream5	6.497509933005076	0.029541789057229245	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 1}	yeast_dream5_5	-0.3547462995370989
1620	yeast_dream5	6.126758897507707	0.02402539140838234	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_6	-0.3650317563155089
1621	yeast_dream5	5.752025871235797	0.026161301920424658	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_7	-0.41186889043588437
1622	yeast_dream5	4.930324774144884	0.029915170573349494	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_8	-0.08611822047021708
1623	yeast_dream5	4.538665891372935	0.04066029750780275	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_9	-0.11522166274404196
1624	yeast_dream5	5.271758160504072	0.020998509226274893	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_10	-0.16735221226822275
1625	yeast_dream5	5.3821109652618375	0.026861549617590002	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 2}	yeast_dream5_11	-0.1966590808738
1626	yeast_dream5	5.172677266935282	0.030605624890710635	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_12	-0.26514103396901567
1627	yeast_dream5	5.042418705949551	0.023676988643202748	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_13	-0.2998108474084511
1628	yeast_dream5	4.853419852418375	0.021439962644690898	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_14	-0.32640282777024526
1629	yeast_dream5	4.7181025035810835	0.024834191731795956	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_15	-0.34533357351258565
1630	yeast_dream5	4.6613139251143405	0.042895105422756784	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_16	-0.08523531739361222
1631	yeast_dream5	4.924411269879753	0.04588104464447551	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 3}	yeast_dream5_17	-0.13265469163509874
1632	yeast_dream5	4.743387076386671	0.029687664381531552	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_18	-0.16926003901417586
1633	yeast_dream5	4.804714580915196	0.03954778208903476	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_19	-0.19187750724356833
1634	yeast_dream5	4.635504508061358	0.029698270747649434	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_20	-0.2604152327442244
1635	yeast_dream5	4.447592214209392	0.028525814982842464	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_21	-0.2872409398720419
1636	yeast_dream5	4.131846832626714	0.03331615576357615	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_22	-0.3027593222749768
1637	yeast_dream5	3.927002761873782	0.030315395408527047	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 4}	yeast_dream5_23	-0.3253283636512825
1638	yeast_dream5	3.5319870041024792	0.04368761349448168	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_24	-0.04944085845059479
1639	yeast_dream5	3.830770192580053	0.047749913557415744	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_25	-0.10085866154217711
1640	yeast_dream5	4.2264067374390315	0.04938328701374572	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_26	-0.13484431324445023
1641	yeast_dream5	4.216321472134208	0.0306748120970878	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_27	-0.1630990126872491
1642	yeast_dream5	4.112145197214658	0.030772939586357295	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_28	-0.2144018304487892
1643	yeast_dream5	3.7853730216870085	0.030588173639288205	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 5}	yeast_dream5_29	-0.22921744129474828
1644	yeast_dream5	3.5625775867606397	0.0310119674820328	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_30	-0.24892277883698657
1645	yeast_dream5	3.3862551421395115	0.02514011616144408	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_31	-0.2726275266294092
1646	yeast_dream5	3.6267614336854783	0.04368761349448168	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_32	-0.03804377478174134
1647	yeast_dream5	3.887834054476584	0.046258089266564925	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_33	-0.08168693594172556
1648	yeast_dream5	4.121262355004686	0.045708042343598126	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_34	-0.13808646941602895
1649	yeast_dream5	4.279156412594464	0.047615661161781425	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 6}	yeast_dream5_35	-0.15517868556532474
1650	synth_ecoli_regulondb	4.077842618432301	0.2204152004071168	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_0	-0.06690255626857743
1651	synth_ecoli_regulondb	5.538671081553026	0.226330582600851	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_1	-0.07021926927806513
1652	synth_ecoli_regulondb	5.573418757905643	0.23099716594477449	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_2	-0.09722318490453057
1653	synth_ecoli_regulondb	4.467588733933343	0.22646770831636573	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_3	-0.1147350513205021
1654	synth_ecoli_regulondb	3.533434968929231	0.211151950551163	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_4	-0.12865965366894877
1655	synth_ecoli_regulondb	2.9061602383704144	0.21341613219652067	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 1}	synth_ecoli_regulondb_5	-0.14266516586190825
1656	synth_ecoli_regulondb	2.515964014689749	0.21341613219652067	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_6	-0.1477036121341494
1657	synth_ecoli_regulondb	2.240398165859527	0.21566768938693676	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_7	-0.13971519984918807
1658	synth_ecoli_regulondb	2.8412435478929607	0.22182714104912635	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_8	-0.037310965952568324
1659	synth_ecoli_regulondb	4.312144340191864	0.226330582600851	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_9	-0.04309242121497153
1660	synth_ecoli_regulondb	4.623159559839021	0.22934850598180082	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_10	-0.07024060204383717
1661	synth_ecoli_regulondb	4.031096910686596	0.22355708746035746	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 2}	synth_ecoli_regulondb_11	-0.09054401321360174
1662	synth_ecoli_regulondb	3.201814730407524	0.21918174790083206	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_12	-0.10808335609842973
1663	synth_ecoli_regulondb	2.7430428327216765	0.22170229982074866	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_13	-0.10321909143080775
1664	synth_ecoli_regulondb	2.3349448648084747	0.23030707310946757	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_14	-0.10190517411347202
1665	synth_ecoli_regulondb	2.069308634553503	0.23030707310946757	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_15	-0.1115121755416463
1666	synth_ecoli_regulondb	2.84118452900931	0.22182714104912635	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_16	-0.03692529564489451
1667	synth_ecoli_regulondb	4.478096427651415	0.22917981608393065	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 3}	synth_ecoli_regulondb_17	-0.018322979660431442
1668	synth_ecoli_regulondb	3.8005418221703104	0.23300726579577744	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_18	-0.03445191719156558
1669	synth_ecoli_regulondb	3.404456381669546	0.23483771653219265	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_19	-0.02808883867877186
1670	synth_ecoli_regulondb	2.8898299230811393	0.25494278371074974	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_20	-0.03127661649573127
1671	synth_ecoli_regulondb	2.4311751210009374	0.26332426981366996	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_21	-0.04789623903686861
1672	synth_ecoli_regulondb	2.1431726365317756	0.2659929625774018	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_22	-0.04676035343442083
1673	synth_ecoli_regulondb	1.8926792806607964	0.26998777628247805	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 4}	synth_ecoli_regulondb_23	-0.04163603858969422
1674	synth_ecoli_regulondb	3.2813170255686948	0.22182714104912635	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_24	-0.025261717271920295
1675	synth_ecoli_regulondb	4.111506988073851	0.226330582600851	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_25	-0.018728549114309913
1676	synth_ecoli_regulondb	4.126887173659604	0.23003599993035861	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_26	-0.036447904734845334
1677	synth_ecoli_regulondb	3.183771643062418	0.25157421266205676	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_27	-0.0021415601593018263
1678	synth_ecoli_regulondb	2.6589955005930417	0.2640732878137169	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_28	-0.003675481632441472
1679	synth_ecoli_regulondb	2.3248228612735358	0.2663987480343712	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 5}	synth_ecoli_regulondb_29	-0.003960935869510756
1680	synth_ecoli_regulondb	1.9892701543065738	0.2575913594931749	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_30	-0.00731777944575582
1681	synth_ecoli_regulondb	1.7905143503654342	0.2764565257993669	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_31	-0.01334480399764111
1682	synth_ecoli_regulondb	3.230898936557164	0.22182714104912635	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_32	-0.042073755017619424
1683	synth_ecoli_regulondb	4.054793571342034	0.22893334487450767	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_33	-0.021409637618237925
1684	synth_ecoli_regulondb	3.643429032732338	0.2314189797823047	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_34	-0.020278461722504616
1685	synth_ecoli_regulondb	3.3469178487334754	0.24184606672043807	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 6}	synth_ecoli_regulondb_35	0.0033508826974469235
1686	synth_yeast_macisaac	4.761602434545139	0.16222824931576899	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_0	-0.06710473778219646
1687	synth_yeast_macisaac	5.049224903469522	0.16528047814694163	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_1	-0.05839352435045985
1688	synth_yeast_macisaac	5.243468305478933	0.16977628248875198	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_2	-0.08145519166073163
1689	synth_yeast_macisaac	4.613760891360087	0.16977628248875196	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_3	-0.0930405780227039
1690	synth_yeast_macisaac	3.698690897340421	0.1700001386873888	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_4	-0.11479985334987344
1691	synth_yeast_macisaac	3.13871599507417	0.17445784638605122	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 1}	synth_yeast_macisaac_5	-0.12094899318000711
1692	synth_yeast_macisaac	2.7397452420904385	0.17741653700246582	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_6	-0.1264378514415974
1693	synth_yeast_macisaac	2.455437339625946	0.17404727940926265	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_7	-0.1291634407541582
1694	synth_yeast_macisaac	3.98501157299262	0.16068423579256924	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_8	-0.010805325609092798
1695	synth_yeast_macisaac	4.879756751497858	0.1704290086769027	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_9	-0.04245458960414456
1696	synth_yeast_macisaac	4.502909324219034	0.16834032932469709	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_10	-0.036832077405595645
1697	synth_yeast_macisaac	4.068500637029244	0.17367985562300894	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 2}	synth_yeast_macisaac_11	-0.044431352557662424
1698	synth_yeast_macisaac	3.2957827555888906	0.17352485163850326	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_12	-0.07359845098684382
1699	synth_yeast_macisaac	2.8213875996761275	0.17404727940926265	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_13	-0.0809382042548846
1700	synth_yeast_macisaac	2.5013114569667034	0.1700001386873888	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_14	-0.08701651699306195
1701	synth_yeast_macisaac	2.258709694001799	0.17404727940926265	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_15	-0.08423800886750285
1702	synth_yeast_macisaac	3.5692967812321954	0.1606842357925693	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_16	-0.011178335532053272
1703	synth_yeast_macisaac	4.026926348165199	0.16068423579256924	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 3}	synth_yeast_macisaac_17	-0.01083378415486781
1704	synth_yeast_macisaac	4.229824995531711	0.19720861257813735	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_18	-0.02412667006813568
1705	synth_yeast_macisaac	3.7931187182367574	0.17183715629379437	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_19	-0.015415196987194603
1706	synth_yeast_macisaac	3.0222271121534265	0.18169919104023682	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_20	-0.03327851640344579
1707	synth_yeast_macisaac	2.554503074045322	0.17675779546966425	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_21	-0.05265299241296369
1708	synth_yeast_macisaac	2.2928138721802878	0.1907980460192947	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_22	-0.046174286893379074
1709	synth_yeast_macisaac	2.0246285260079695	0.17675779546966428	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 4}	synth_yeast_macisaac_23	-0.05157115324944345
1710	synth_yeast_macisaac	3.0013967209084056	0.1606842357925693	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_24	-0.01705724643915945
1711	synth_yeast_macisaac	3.7158494998922684	0.1617454282499403	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_25	-0.023409242888203844
1712	synth_yeast_macisaac	3.8439172475661474	0.19845834371839008	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_26	-0.009998948401803173
1713	synth_yeast_macisaac	3.4678418190096916	0.17203101474598467	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_27	-0.004610785497596964
1714	synth_yeast_macisaac	2.8595223770265377	0.2000508912825094	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_28	-0.019069580853493005
1715	synth_yeast_macisaac	2.49576672502038	0.1961418483480297	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 5}	synth_yeast_macisaac_29	-0.027783326433492524
1716	synth_yeast_macisaac	2.1992854110460867	0.21513332374103122	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_30	-0.030284611557999757
1717	synth_yeast_macisaac	1.9431215137102826	0.22079909129895683	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_31	-0.034848996341673245
1718	synth_yeast_macisaac	3.9793492857599757	0.18830234534215018	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_32	-0.00974583715569137
1719	synth_yeast_macisaac	3.082987226560997	0.16068423579256924	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_33	-0.013583172467557286
1720	synth_yeast_macisaac	3.9429516974221546	0.19027873064638154	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_34	-0.014375032373091767
1721	synth_yeast_macisaac	3.4524499658887824	0.16844610790782075	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 6}	synth_yeast_macisaac_35	0.0059962355728185
1722	human_tcga	4.034668729433982	0.07648645510210679	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 1}	human_tcga_0	0.010104437147024456
1723	human_tcga	4.464487422525602	0.07781288490427622	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 1}	human_tcga_1	-0.013692627880110775
1724	human_tcga	4.913804206018911	0.07781288490427622	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 1}	human_tcga_2	-0.04162423620408896
1725	human_tcga	5.089912352832502	0.06186783540483103	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 1}	human_tcga_3	-0.05859770091743153
1726	human_tcga	5.032260539515227	0.08626798968471079	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 1}	human_tcga_4	-0.08178663851571535
1727	human_tcga	4.740959615128596	0.08223895455774125	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 1}	human_tcga_5	-0.09484587308901904
1728	human_tcga	4.473157657809817	0.09124566442096559	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 2}	human_tcga_6	-0.10724708045038256
1729	human_tcga	4.224444775626127	0.09418437154259235	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 2}	human_tcga_7	-0.11911218054315775
1730	human_tcga	3.9830456423203784	0.07648645510210679	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 2}	human_tcga_8	0.010799865598373612
1731	human_tcga	4.353780220135025	0.06111089717338047	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 2}	human_tcga_9	-0.010529087481449637
1732	human_tcga	4.587711727444996	0.0787334408243206	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 2}	human_tcga_10	-0.03937442567057084
1733	human_tcga	4.639508048143785	0.0639652754555913	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 2}	human_tcga_11	-0.05648583544616566
1734	human_tcga	4.430179230684225	0.0639652754555913	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 3}	human_tcga_12	-0.07300477482667535
1735	human_tcga	4.135389927920742	0.08626798968471079	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 3}	human_tcga_13	-0.08736090189154642
1736	human_tcga	3.905499072124869	0.08897576242106912	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 3}	human_tcga_14	-0.10509189430772362
1737	human_tcga	3.6894599151753753	0.08897576242106912	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 3}	human_tcga_15	-0.10632685686513903
1738	human_tcga	3.275858569025914	0.05829210776662614	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 3}	human_tcga_16	0.026403530901362247
1739	human_tcga	3.5112764410871704	0.0741829447779613	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 3}	human_tcga_17	0.013294150680583941
1740	human_tcga	3.8293217258278855	0.08721989338026845	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 4}	human_tcga_18	-0.02026491087491549
1741	human_tcga	3.9044716100277146	0.08926016937096277	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 4}	human_tcga_19	-0.03849722927667812
1742	human_tcga	3.7762673029863545	0.08513469750965223	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 4}	human_tcga_20	-0.055395151694570564
1743	human_tcga	3.618413308538862	0.09145501778133745	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 4}	human_tcga_21	-0.06920316186765803
1744	human_tcga	3.407092051021771	0.10567859640272564	spectral_biclust	{u'ngenes': 6, u'method': u'spectral_biclust', u'n': 4}	human_tcga_22	-0.06976963962380048
1745	human_tcga	3.2199314808894313	0.09195305321256875	spectral_biclust	{u'ngenes': 7, u'method': u'spectral_biclust', u'n': 4}	human_tcga_23	-0.07725409905370002
1746	human_tcga	3.023905684286196	0.0980962013669871	spectral_biclust	{u'ngenes': 2, u'method': u'spectral_biclust', u'n': 5}	human_tcga_24	0.030164656915529005
1747	human_tcga	3.1497648597213574	0.08474842125278277	spectral_biclust	{u'ngenes': 3, u'method': u'spectral_biclust', u'n': 5}	human_tcga_25	0.018777085077349664
1748	human_tcga	3.4006785062706366	0.09253003490226717	spectral_biclust	{u'ngenes': 4, u'method': u'spectral_biclust', u'n': 5}	human_tcga_26	-0.004325100678886694
1749	human_tcga	3.639638838475433	0.09527630515962777	spectral_biclust	{u'ngenes': 5, u'method': u'spectral_biclust', u'n': 5}	human_tcga_27	-0.024469074833122204
