	Unnamed: 0	dataset	davies-bouldin	dunn	method	params	setting_id	silhouette
2120	2120	yeast_gpl2529	3.351728534355362	0.04831356830379243	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_32	-0.0364280940803667
2121	2121	yeast_gpl2529	3.6142501094276835	0.04561167444091195	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_33	-0.08403244614205152
2122	2122	yeast_gpl2529	3.9408283179934087	0.051938258570568094	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_34	-0.0996633470684795
2123	2123	yeast_gpl2529	4.092515878668896	0.040306361630254105	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_35	-0.1345064880161593
2124	2124	yeast_gpl2529	3.7781265589112287	0.040823934805903996	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_36	-0.1762051778449407
2125	2125	yeast_gpl2529	3.5059329512578064	0.036386656940130484	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_37	-0.18894921670281048
2126	2126	yeast_gpl2529	3.1339462772035462	0.039461735837972384	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_38	-0.20943070595586907
2127	2127	yeast_gpl2529	2.914709752772731	0.04669472802750331	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	yeast_gpl2529_39	-0.21511673037993195
2128	2128	yeast_gpl2529	3.2725583453937137	0.04831356830379243	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_40	-0.02720892491404892
2129	2129	yeast_gpl2529	3.3975406409267324	0.04561167444091195	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_41	-0.08038392771122195
2130	2130	yeast_gpl2529	3.839502765346734	0.048550719903754765	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_42	-0.09981241085030854
2131	2131	yeast_gpl2529	3.9117255472392816	0.045158233964899784	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_43	-0.13393544567115115
2132	2132	yeast_gpl2529	3.679135154510452	0.04146108936991531	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_44	-0.16173312141422624
2133	2133	yeast_gpl2529	3.4514128223706653	0.03539969873331923	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_45	-0.18172207910207366
2134	2134	yeast_gpl2529	3.0696531837680463	0.04217597810353402	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_46	-0.1986287662995735
2135	2135	yeast_gpl2529	2.955196784281328	0.039926185391524614	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 300}	yeast_gpl2529_47	-0.22628560250235005
2136	2136	yeast_gpl2529	3.391305027430767	0.04831356830379243	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_48	-0.037447324998485035
2137	2137	yeast_gpl2529	3.5015474309032983	0.0500233255810409	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_49	-0.07559269759979123
2138	2138	yeast_gpl2529	4.16919273074658	0.05026344439907618	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_50	-0.09535765985255316
2139	2139	yeast_gpl2529	4.046911153523792	0.040823934805903996	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_51	-0.1439449314731504
2140	2140	yeast_gpl2529	3.701423258459744	0.040202067060404766	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_52	-0.16688949068693745
2141	2141	yeast_gpl2529	3.348689040885698	0.04296873387353675	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_53	-0.18914991173244608
2142	2142	yeast_gpl2529	3.127893751531031	0.039461735837972384	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_54	-0.19879915595812767
2143	2143	yeast_gpl2529	2.8670018076006847	0.0400765910384174	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 400}	yeast_gpl2529_55	-0.2179181176918632
2144	2144	yeast_gpl2529	3.2543791781580333	0.04765736620825106	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_56	-0.03822130088005784
2145	2145	yeast_gpl2529	3.430586986901291	0.04876436325990801	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_57	-0.08597604334934104
2146	2146	yeast_gpl2529	3.874150701329448	0.050017926798462065	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_58	-0.11035526935186887
2147	2147	yeast_gpl2529	3.846025009295577	0.040823934805903996	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_59	-0.14870772966255574
2148	2148	yeast_gpl2529	3.686522899657768	0.040202067060404766	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_60	-0.16306320490098905
2149	2149	yeast_gpl2529	3.391122664929667	0.04417402398654915	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_61	-0.18762595790485306
2150	2150	yeast_gpl2529	3.1227394374907784	0.042388712042220035	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_62	-0.2034114223508492
2151	2151	yeast_gpl2529	2.9311365016066833	0.042832619731496574	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	yeast_gpl2529_63	-0.2108614579777062
2152	2152	yeast_dream5	5.42501933026612	0.027574503668692033	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_0	-0.09522601570885356
2153	2153	yeast_dream5	5.9728646414019275	0.025412558953719667	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_1	-0.14322433754094194
2154	2154	yeast_dream5	6.986358040735031	0.02401411805249376	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_2	-0.19243263923078405
2155	2155	yeast_dream5	7.1056569875560776	0.025622635116084657	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_3	-0.2500467019053854
2156	2156	yeast_dream5	6.7187817276444175	0.02784549616045866	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_4	-0.2916254653964198
2157	2157	yeast_dream5	6.497509933005077	0.029541789057229245	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_5	-0.3547462995370989
2158	2158	yeast_dream5	6.126758897507707	0.024025391408382342	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_6	-0.3650317563155089
2159	2159	yeast_dream5	5.752025871235797	0.026161301920424655	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	yeast_dream5_7	-0.4118688904358844
2160	2160	yeast_dream5	4.930324774144884	0.029915170573349494	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_8	-0.08611822047021707
2161	2161	yeast_dream5	4.5386658913729345	0.04066029750780275	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_9	-0.11522166274404196
2162	2162	yeast_dream5	5.271758160504072	0.02099850922627489	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_10	-0.16735221226822275
2163	2163	yeast_dream5	5.3821109652618375	0.02686154961759	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_11	-0.1966590808738
2164	2164	yeast_dream5	5.172677266935282	0.03060562489071064	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_12	-0.2651410339690157
2165	2165	yeast_dream5	5.042418705949551	0.023676988643202748	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_13	-0.2998108474084511
2166	2166	yeast_dream5	4.853419852418375	0.021439962644690898	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_14	-0.3264028277702453
2167	2167	yeast_dream5	4.718102503581084	0.02483419173179596	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 20}	yeast_dream5_15	-0.34533357351258565
2168	2168	yeast_dream5	4.6613139251143405	0.042895105422756784	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_16	-0.08523531739361223
2169	2169	yeast_dream5	4.924411269879753	0.04588104464447551	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_17	-0.13265469163509874
2170	2170	yeast_dream5	4.7433870763866715	0.02968766438153155	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_18	-0.16926003901417586
2171	2171	yeast_dream5	4.8047145809151965	0.03954778208903476	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_19	-0.19187750724356836
2172	2172	yeast_dream5	4.635504508061358	0.029698270747649438	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_20	-0.2604152327442244
2173	2173	yeast_dream5	4.447592214209392	0.028525814982842464	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_21	-0.2872409398720419
2174	2174	yeast_dream5	4.131846832626714	0.03331615576357615	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_22	-0.3027593222749768
2175	2175	yeast_dream5	3.9270027618737817	0.03031539540852705	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 50}	yeast_dream5_23	-0.3253283636512825
2176	2176	yeast_dream5	3.5319870041024792	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_24	-0.04944085845059479
2177	2177	yeast_dream5	3.830770192580053	0.047749913557415744	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_25	-0.10085866154217712
2178	2178	yeast_dream5	4.226406737439032	0.04938328701374572	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_26	-0.13484431324445026
2179	2179	yeast_dream5	4.216321472134208	0.0306748120970878	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_27	-0.1630990126872491
2180	2180	yeast_dream5	4.112145197214658	0.030772939586357295	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_28	-0.2144018304487892
2181	2181	yeast_dream5	3.785373021687009	0.030588173639288205	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_29	-0.2292174412947483
2182	2182	yeast_dream5	3.56257758676064	0.0310119674820328	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_30	-0.24892277883698655
2183	2183	yeast_dream5	3.3862551421395115	0.02514011616144408	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 100}	yeast_dream5_31	-0.2726275266294092
2184	2184	yeast_dream5	3.6267614336854783	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_32	-0.03804377478174134
2185	2185	yeast_dream5	3.8878340544765844	0.046258089266564925	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_33	-0.08168693594172556
2186	2186	yeast_dream5	4.121262355004686	0.045708042343598126	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_34	-0.13808646941602895
2187	2187	yeast_dream5	4.279156412594464	0.04761566116178143	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_35	-0.15517868556532474
2188	2188	yeast_dream5	4.064290438828082	0.03373928391739055	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_36	-0.210609638514316
2189	2189	yeast_dream5	3.732363489452408	0.033007901858035836	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_37	-0.2377875027289483
2190	2190	yeast_dream5	3.5504406481681654	0.03734896173604761	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_38	-0.2531385086920153
2191	2191	yeast_dream5	3.337407796343739	0.033007901858035836	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 200}	yeast_dream5_39	-0.26482382001326993
2192	2192	yeast_dream5	3.677811132978913	0.04695336871046777	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_40	-0.058919417848047224
2193	2193	yeast_dream5	3.8351919572062187	0.04815872484266486	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_41	-0.07618275619704894
2194	2194	yeast_dream5	4.186420763056029	0.039201993160029015	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_42	-0.13996921591237155
2195	2195	yeast_dream5	4.176932698084821	0.034774468785123434	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_43	-0.16637464702384802
2196	2196	yeast_dream5	4.042885074756109	0.02514011616144408	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_44	-0.21391781611727406
2197	2197	yeast_dream5	3.734367266020272	0.028819382157011537	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_45	-0.2331498050438366
2198	2198	yeast_dream5	3.4488234313987287	0.03162744754156305	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_46	-0.256904248458862
2199	2199	yeast_dream5	3.0976866074016707	0.0358932884625892	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 300}	yeast_dream5_47	-0.26906283643674617
2200	2200	yeast_dream5	3.496935106997877	0.04934371501940003	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_48	-0.044890002758780224
2201	2201	yeast_dream5	3.767885196452605	0.04798093071217124	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_49	-0.08141436680850075
2202	2202	yeast_dream5	4.055993323005127	0.04010455228385693	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_50	-0.13717719771517087
2203	2203	yeast_dream5	4.211643448044483	0.03399543189226015	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_51	-0.1672661337919223
2204	2204	yeast_dream5	3.8968803546075255	0.03330178892970165	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_52	-0.2039486087175442
2205	2205	yeast_dream5	3.7534757216248216	0.026995561313187085	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_53	-0.21752875661501994
2206	2206	yeast_dream5	3.437446128892609	0.039946372527353134	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_54	-0.2601242269501761
2207	2207	yeast_dream5	3.2589014047630878	0.03699652681638715	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 400}	yeast_dream5_55	-0.27151232544024256
2208	2208	yeast_dream5	3.5396169798312265	0.04368761349448168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_56	-0.047443954675555886
2209	2209	yeast_dream5	4.1147658964463565	0.04779810718978968	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_57	-0.09006760352662084
2210	2210	yeast_dream5	4.244996990770293	0.05010940552493058	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_58	-0.13508940464363794
2211	2211	yeast_dream5	4.091720936135836	0.03311950714795602	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_59	-0.15698365607076334
2212	2212	yeast_dream5	3.898149781650511	0.03373928391739055	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_60	-0.19729463031428687
2213	2213	yeast_dream5	3.800227472939581	0.033007901858035836	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_61	-0.24725132991907298
2214	2214	yeast_dream5	3.4505658270904918	0.032561616643373516	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_62	-0.2566630966441792
2215	2215	yeast_dream5	3.1511809869517875	0.030912462398281763	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 500}	yeast_dream5_63	-0.26596548221554445
2216	2216	synth_ecoli_regulondb	4.077842618432301	0.2204152004071168	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_0	-0.06690255626857743
2217	2217	synth_ecoli_regulondb	5.5386710815530265	0.226330582600851	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_1	-0.07021926927806513
2218	2218	synth_ecoli_regulondb	5.573418757905643	0.2309971659447745	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_2	-0.09722318490453057
2219	2219	synth_ecoli_regulondb	4.467588733933343	0.2264677083163657	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_3	-0.1147350513205021
2220	2220	synth_ecoli_regulondb	3.5334349689292313	0.211151950551163	spectral_biclust	{u'ngenes': 200, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_4	-0.12865965366894874
2221	2221	synth_ecoli_regulondb	2.9061602383704144	0.21341613219652067	spectral_biclust	{u'ngenes': 300, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_5	-0.14266516586190825
2222	2222	synth_ecoli_regulondb	2.515964014689749	0.21341613219652067	spectral_biclust	{u'ngenes': 400, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_6	-0.1477036121341494
2223	2223	synth_ecoli_regulondb	2.240398165859527	0.2156676893869368	spectral_biclust	{u'ngenes': 500, u'method': u'spectral_biclust', u'n': 10}	synth_ecoli_regulondb_7	-0.13971519984918807
2224	2224	synth_ecoli_regulondb	2.8412435478929607	0.22182714104912635	spectral_biclust	{u'ngenes': 10, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_8	-0.03731096595256832
2225	2225	synth_ecoli_regulondb	4.312144340191864	0.226330582600851	spectral_biclust	{u'ngenes': 20, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_9	-0.04309242121497153
2226	2226	synth_ecoli_regulondb	4.623159559839022	0.2293485059818008	spectral_biclust	{u'ngenes': 50, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_10	-0.07024060204383717
2227	2227	synth_ecoli_regulondb	4.031096910686596	0.22355708746035746	spectral_biclust	{u'ngenes': 100, u'method': u'spectral_biclust', u'n': 20}	synth_ecoli_regulondb_11	-0.09054401321360174
